scope,player_id,player_name,qualified,last_active_season,is_recently_active,innings,dismissals,not_outs,runs,balls_faced,batting_average,mean_score,median_score,median_lt_mean,p10,p25,p50,p75,p90,skewness,duck_count,duck_rate,duck_rate_of_dismissals,rate_20_naive,rate_20_complete_case,rate_20_km,rate_30_naive,rate_30_complete_case,rate_30_km,rate_50_naive,rate_50_complete_case,rate_50_km,conv_20_to_30,conv_30_to_50
ipl_2018_2026,00ea847a,MA Agarwal,True,2025,True,77,74,3,1942.0,1404,26.243243243243242,25.22077922077922,19.0,True,2.0,7.0,19.0,32.0,56.400000000000006,1.44120687114325,4,0.05194805194805195,0.05405405405405406,0.4935064935064935,0.5,0.5009838646202281,0.2987012987012987,0.3026315789473684,0.3032270759543486,0.14285714285714285,0.14666666666666667,0.15468975468975465,0.6052631578947368,0.5
ipl_2018_2026,77255a9e,RA Tripathi,True,2025,True,84,73,11,1900.0,1395,26.027397260273972,22.61904761904762,16.0,True,2.3000000000000007,7.0,16.0,34.0,52.10000000000001,1.2497443656820841,3,0.03571428571428571,0.0410958904109589,0.44047619047619047,0.47435897435897434,0.4964589868814646,0.2976190476190476,0.32051282051282054,0.335445261406395,0.11904761904761904,0.13157894736842105,0.15095036763287778,0.6756756756756757,0.43478260869565216
ipl_2018_2026,1ac746c8,Atharva Taide,True,2025,True,10,10,0,260.0,177,26.0,26.0,17.0,True,3.6,13.0,17.0,41.75,56.099999999999994,0.6469043494967122,1,0.1,0.1,0.4,0.4,0.4,0.3,0.3,0.30000000000000004,0.2,0.2,0.20000000000000004,0.75,0.6666666666666666
ipl_2018_2026,04a418e8,R Parag,True,2026,True,86,73,13,1875.0,1300,25.684931506849313,21.802325581395348,15.0,True,3.0,5.25,15.0,29.75,49.0,1.5179835864168505,3,0.03488372093023256,0.0410958904109589,0.4186046511627907,0.45,0.4708850007999186,0.2558139534883721,0.275,0.2877630560443948,0.10465116279069768,0.11842105263157894,0.15711862860023956,0.6111111111111112,0.5
ipl_2018_2026,9b6e1b3f,J Fraser-McGurk,True,2025,True,15,15,0,385.0,193,25.666666666666668,25.666666666666668,20.0,True,0.0,4.0,20.0,44.0,61.0,0.8547958023569323,3,0.2,0.2,0.5333333333333333,0.5333333333333333,0.5333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333335,0.26666666666666666,0.26666666666666666,0.2666666666666668,0.625,0.8
ipl_2018_2026,ad3b6e95,Abishek Porel,True,2026,True,33,30,3,769.0,529,25.633333333333333,23.303030303030305,20.0,True,2.4000000000000004,7.0,20.0,34.0,50.6,0.5008168913777057,2,0.06060606060606061,0.06666666666666667,0.5151515151515151,0.53125,0.5409090909090911,0.42424242424242425,0.4375,0.4454545454545456,0.12121212121212122,0.13333333333333333,0.15619834710743807,0.8235294117647058,0.3333333333333333
ipl_2018_2026,872b03f7,A Badoni,True,2026,True,56,46,10,1178.0,836,25.608695652173914,21.035714285714285,18.0,True,1.0,5.75,18.0,31.25,52.0,0.8596501906114444,5,0.08928571428571429,0.10869565217391304,0.44642857142857145,0.49019607843137253,0.5249417774772744,0.2857142857142857,0.32653061224489793,0.372664549254455,0.125,0.14285714285714285,0.16304074029882407,0.6956521739130435,0.4375
ipl_2018_2026,50c6bc2b,LS Livingstone,True,2026,True,49,42,7,1066.0,687,25.38095238095238,21.755102040816325,15.0,True,1.0,4.0,15.0,28.0,60.0,1.35945561880302,3,0.061224489795918366,0.07142857142857142,0.3673469387755102,0.3829787234042553,0.3975155279503106,0.24489795918367346,0.2608695652173913,0.2870945479641132,0.14285714285714285,0.16279069767441862,0.22967563837129057,0.7058823529411765,0.7777777777777778
ipl_2018_2026,844e79d1,D Brevis,True,2026,True,24,24,0,606.0,415,25.25,25.25,27.0,False,0.6000000000000005,7.0,27.0,42.0,48.099999999999994,0.0011102748117911402,3,0.125,0.125,0.625,0.625,0.6249999999999999,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333334,0.7333333333333333,0.18181818181818182
ipl_2018_2026,0994d0ae,V Shankar,True,2025,True,59,45,14,1132.0,875,25.155555555555555,19.1864406779661,13.0,True,2.8000000000000007,7.5,13.0,27.0,44.60000000000002,1.2004827207819586,2,0.03389830508474576,0.044444444444444446,0.3728813559322034,0.4,0.4115153535779654,0.1694915254237288,0.18867924528301888,0.2057576767889827,0.1016949152542373,0.12,0.18518190911008445,0.5,0.8571428571428571
ipl_2018_2026,e94915e6,SM Curran,True,2025,True,53,40,13,997.0,731,24.925,18.81132075471698,13.0,True,1.0,5.0,13.0,23.0,51.40000000000001,1.5556145038134608,4,0.07547169811320754,0.1,0.41509433962264153,0.4888888888888889,0.5179362112272914,0.16981132075471697,0.20930232558139536,0.2504071765024508,0.11320754716981132,0.14285714285714285,0.19476113727968394,0.45,0.75
ipl_2018_2026,d014d5ac,SE Rutherford,True,2026,True,27,21,6,520.0,364,24.761904761904763,19.25925925925926,18.0,True,1.0,5.0,18.0,28.0,40.000000000000014,1.0279074247005044,2,0.07407407407407407,0.09523809523809523,0.48148148148148145,0.52,0.5263400046008743,0.2222222222222222,0.25,0.28341384863124003,0.037037037037037035,0.045454545454545456,0.07085346215781001,0.5,0.25
ipl_2018_2026,fcc21ace,A Kamboj,True,2026,True,10,3,7,74.0,52,24.666666666666668,7.4,4.5,True,1.8,2.25,4.5,11.5,19.0,0.8068501043798585,1,0.1,0.3333333333333333,0.0,0.0,0.39999999999999997,0.0,0.0,0.39999999999999997,0.0,0.0,0.39999999999999997,,
ipl_2018_2026,c5aef772,R Shepherd,True,2026,True,19,11,8,268.0,153,24.363636363636363,14.105263157894736,14.0,True,0.8,1.0,14.0,22.5,28.59999999999999,1.082306016768856,2,0.10526315789473684,0.18181818181818182,0.3157894736842105,0.4,0.4605263157894737,0.10526315789473684,0.15384615384615385,0.2878289473684211,0.05263157894736842,0.08333333333333333,0.2878289473684211,0.5,1.0
ipl_2018_2026,ba5e1069,R Ravindra,True,2025,True,18,17,1,413.0,287,24.294117647058822,22.944444444444443,18.0,True,0.7000000000000002,3.25,18.0,37.0,50.500000000000014,0.5397174862613205,2,0.1111111111111111,0.11764705882352941,0.5,0.5,0.5,0.3888888888888889,0.3888888888888889,0.38888888888888884,0.1111111111111111,0.1111111111111111,0.11111111111111113,0.7777777777777778,0.2857142857142857
ipl_2018_2026,39a2dfa8,R Tewatia,True,2026,True,89,53,36,1267.0,919,23.90566037735849,14.235955056179776,11.0,True,1.8000000000000007,4.0,11.0,20.0,36.400000000000006,1.4508603330137366,4,0.0449438202247191,0.07547169811320754,0.2696629213483146,0.375,0.47270817126423836,0.14606741573033707,0.22413793103448276,0.3689860235078462,0.02247191011235955,0.03773584905660377,0.16557065157403356,0.7222222222222222,0.25
ipl_2018_2026,d1a60072,N Wadhera,True,2026,True,37,33,4,784.0,560,23.757575757575758,21.18918918918919,15.0,True,2.6,5.0,15.0,33.0,50.199999999999996,0.9749340403656271,2,0.05405405405405406,0.06060606060606061,0.3783783783783784,0.3888888888888889,0.38984438984438985,0.2702702702702703,0.2777777777777778,0.27846027846027843,0.10810810810810811,0.11764705882352941,0.14144014144014144,0.7142857142857143,0.5
ipl_2018_2026,0a4c6dfd,Arshad Khan,True,2026,True,12,6,6,142.0,95,23.666666666666668,11.833333333333334,5.0,True,1.0,1.0,5.0,16.25,20.0,1.9298621434347194,1,0.08333333333333333,0.16666666666666666,0.25,0.375,0.5142857142857142,0.08333333333333333,0.14285714285714285,0.34285714285714286,0.08333333333333333,0.14285714285714285,0.34285714285714286,0.5,1.0
